Year,Month,Day,Place,Ozone,Dust,Micro_Dust
2019,10,14,학교7(창덕여중),0.018521739130434783,12.0,11.0
2019,10,14,을지인쇄골목1(인쇄골목),0.018521739130434783,50.0,13.0
2019,10,14,도로변6(종로3가역),0.018521739130434783,23.0,21.0
2019,10,14,도로변5(명동역),0.018521739130434783,15.0,14.0
2019,10,14,을지인쇄골목2(인쇄골목),0.018521739130434783,16.0,15.0
2019,10,14,올림픽공원,0.016,33.0,16.0
2019,10,14,영등포로,0.017,40.0,21.0
2019,10,14,영등포구,0.021,32.0,17.0
2019,10,14,양천구,0.022,43.0,19.0
2019,10,14,화랑로,0.013,37.0,16.0
2019,10,14,홍릉로,0.015,38.0,20.0
2019,10,14,행주,0.023,40.0,16.0
2019,10,14,용산구,0.014,26.0,17.0
2019,10,14,노원구,0.016,29.0,19.0
2019,10,14,강북구,0.024,35.0,17.0
2019,10,14,강서구,0.022,40.0,18.0
2019,10,14,강남구청2(랩코),0.018521739130434783,12.0,10.0
2019,10,14,강남구청1(SGA),0.018521739130434783,14.0,13.0
2019,10,14,남산,0.02,74.0,19.0
2019,10,14,금천구,0.027,32.0,16.0
2019,10,14,궁동,0.016,33.0,16.0
2019,10,14,강변북로,0.011,31.0,15.0
2019,10,14,공사장1(삼성병원),0.018521739130434783,40.0,11.0
2019,10,14,파출소1(태평로),0.018521739130434783,25.0,22.0
2019,10,14,청계천로,0.018,34.0,19.0
2019,10,14,청계천(청계천로),0.018521739130434783,15.0,14.0
2019,10,14,학교4(금화초),0.018521739130434783,12.0,11.0
2019,10,14,성북구,0.021,41.0,14.0
2019,10,14,한강대로,0.014,30.0,16.0
2019,10,14,시장3(중부시장),0.018521739130434783,12.0,12.0
2019,10,14,시장2(남대문시장),0.018521739130434783,16.0,15.0
2019,10,14,시장1(통인시장),0.018521739130434783,12.0,11.0
2019,10,14,송파구,0.017,30.0,15.0
2019,10,14,세곡,0.014,54.0,14.0
2019,10,14,공원2(경희궁),0.018521739130434783,12.0,11.0
2019,10,14,공원1(종묘),0.018521739130434783,15.0,14.0
2019,10,14,서초구,0.025,29.0,12.0
2019,10,14,서울숲,0.017,35.0,16.0
2019,10,14,서대문구,0.021,34.0,13.0
2019,10,14,북한산,0.029,25.0,12.0
2019,10,14,마포아트센터,0.023,37.0,17.0
2019,10,14,천호대로,0.014,35.0,18.0
2019,10,14,중랑구,0.018521739130434783,28.790697674418606,15.244186046511627
2019,10,14,중구,0.02,28.0,16.0
2019,10,14,종로구,0.017,30.0,18.0
2019,10,14,도산대로,0.017,42.0,18.0
2019,10,14,도봉구,0.022,23.0,11.0
2019,10,14,도로변9(동대문역사공원역),0.018521739130434783,21.0,19.0
2019,10,14,도로변8(경복궁역),0.018521739130434783,18.0,17.0
2019,10,14,도로변7(충무로역),0.018521739130434783,17.0,15.0
2019,10,14,강남구,0.022,35.0,15.0
2019,10,14,도로변4(을지로입구역),0.018521739130434783,13.0,12.0
2019,10,14,도로변3(종각역),0.018521739130434783,33.0,29.0
2019,10,14,신촌로,0.011,37.0,21.0
2019,10,14,도로변2(종로5가),0.018521739130434783,15.0,13.0
2019,10,14,도로변10(종로5가-2),0.018521739130434783,28.0,11.0
2019,10,14,도로변1(광화문역),0.018521739130434783,11.0,10.0
2019,10,14,시장5(동대문쇼핑센터),0.018521739130434783,17.0,16.0
2019,10,14,시흥대로,0.023,30.0,9.0
2019,10,14,시장4(방산시장),0.018521739130434783,14.0,13.0
2019,10,14,구로구,0.03,30.0,10.0
2019,10,14,마포구,0.018521739130434783,28.790697674418606,15.244186046511627
2019,10,14,광진구,0.02,35.0,18.0
2019,10,14,관악산,0.017,45.0,20.0
2019,10,14,관악구,0.01,28.790697674418606,15.244186046511627
2019,10,14,공항대로,0.019,38.0,16.0
2019,10,14,공사장7,0.018521739130434783,41.0,13.0
2019,10,14,공사장5(효제동),0.018521739130434783,47.0,16.0
2019,10,14,공사장6(세운재정비촉진지구),0.018521739130434783,46.0,15.0
2019,10,14,동작구,0.022,37.0,19.0
2019,10,14,동작대로,0.014,30.0,11.0
2019,10,14,공사장4(저동2지구),0.018521739130434783,41.0,14.0
2019,10,14,공사장2(신문로),0.018521739130434783,44.0,13.0
2019,10,14,동대문구,0.018521739130434783,28.790697674418606,15.244186046511627
2019,10,14,강남구청3(센트리),0.018521739130434783,38.0,14.0
2019,10,14,강남대로,0.013,29.0,15.0
2019,10,14,강동구,0.017,38.0,19.0
2019,10,14,학교1(덕수초),0.018521739130434783,11.0,10.0
2019,10,14,학교2(재동초),0.018521739130434783,10.0,9.0
2019,10,14,을지로(금속),0.018521739130434783,27.0,24.0
2019,10,14,은평구,0.024,32.0,15.0
2019,10,14,학교3(운현초),0.018521739130434783,11.0,9.0
2019,10,14,정릉로,0.006,29.0,17.0
2019,10,14,파출소2(명동),0.018521739130434783,31.0,27.0
2019,10,14,학교5(효제초),0.018521739130434783,11.0,11.0
2019,10,14,성동구,0.019,32.0,15.0
2019,10,14,종로,0.019,26.0,12.0
2019,10,14,자연사박물관,0.018521739130434783,34.0,19.0
2019,10,15,을지인쇄골목1(인쇄골목),0.01728888888888889,49.0,15.0
2019,10,15,도로변9(동대문역사공원역),0.01728888888888889,11.0,10.0
2019,10,15,도봉구,0.02,15.0,5.0
2019,10,15,을지인쇄골목2(인쇄골목),0.01728888888888889,9.0,9.0
2019,10,15,자연사박물관,0.01728888888888889,20.0,8.0
2019,10,15,학교3(운현초),0.01728888888888889,8.0,7.0
2019,10,15,학교4(금화초),0.01728888888888889,8.0,8.0
2019,10,15,학교5(효제초),0.01728888888888889,8.0,8.0
2019,10,15,학교6(충무초),0.01728888888888889,8.0,7.0
2019,10,15,시장1(통인시장),0.01728888888888889,8.0,7.0
2019,10,15,시장2(남대문시장),0.01728888888888889,10.0,9.0
2019,10,15,도산대로,0.014,27.0,10.0
2019,10,15,동대문구,0.01728888888888889,18.011764705882353,8.870588235294118
2019,10,15,동작구,0.016,24.0,10.0
2019,10,15,강서구,0.019,29.0,9.0
2019,10,15,공사장1(삼성병원),0.01728888888888889,23.0,8.0
2019,10,15,마포아트센터,0.02,25.0,9.0
2019,10,15,북한산,0.026,8.0,5.0
2019,10,15,서대문구,0.022,16.0,4.0
2019,10,15,서울숲,0.022,21.0,8.0
2019,10,15,서초구,0.021,17.0,6.0
2019,10,15,중구,0.019,16.0,8.0
2019,10,15,종로구,0.017,17.0,9.0
2019,10,15,종로,0.014,14.0,5.0
2019,10,15,정릉로,0.007,18.0,8.0
2019,10,15,청계천로,0.013,20.0,10.0
2019,10,15,마포구,0.01728888888888889,18.011764705882353,8.870588235294118
2019,10,15,동작대로,0.011,21.0,5.0
2019,10,15,중랑구,0.01728888888888889,18.011764705882353,8.870588235294118
2019,10,15,파출소1(태평로),0.01728888888888889,13.0,12.0
2019,10,15,파출소2(명동),0.01728888888888889,11.0,10.0
2019,10,15,학교1(덕수초),0.01728888888888889,7.0,7.0
2019,10,15,학교2(재동초),0.01728888888888889,7.0,7.0
2019,10,15,학교7(창덕여중),0.01728888888888889,8.0,8.0
2019,10,15,학교8(덕성여중),0.01728888888888889,7.0,6.0
2019,10,15,한강대로,0.014,21.0,9.0
2019,10,15,행주,0.022,29.0,10.0
2019,10,15,신촌로,0.013,24.0,11.0
2019,10,15,양천구,0.019,31.0,10.0
2019,10,15,홍릉로,0.017,27.0,11.0
2019,10,15,청계천(청계천로),0.01728888888888889,12.0,11.0
2019,10,15,천호대로,0.012,24.0,9.0
2019,10,15,화랑로,0.011,27.0,11.0
2019,10,15,시장3(중부시장),0.01728888888888889,9.0,9.0
2019,10,15,시장4(방산시장),0.01728888888888889,9.0,9.0
2019,10,15,시장5(동대문쇼핑센터),0.01728888888888889,12.0,11.0
2019,10,15,남산,0.026,24.0,8.0
2019,10,15,노원구,0.017,21.0,11.0
2019,10,15,영등포구,0.019,21.0,10.0
2019,10,15,영등포로,0.015,27.0,11.0
2019,10,15,올림픽공원,0.017,22.0,8.0
2019,10,15,용산구,0.02,10.0,6.0
2019,10,15,은평구,0.021,18.0,9.0
2019,10,15,을지로(금속),0.01728888888888889,17.0,15.0
2019,10,15,강남구청1(SGA),0.01728888888888889,12.0,11.0
2019,10,15,강남구,0.019,23.0,8.0
2019,10,15,강남구청2(랩코),0.01728888888888889,8.0,7.0
2019,10,15,강남대로,0.009,19.0,8.0
2019,10,15,강남구청3(센트리),0.01728888888888889,19.0,9.0
2019,10,15,강변북로,0.015,16.0,5.0
2019,10,15,강동구,0.019,23.0,9.0
2019,10,15,도로변7(충무로역),0.01728888888888889,13.0,12.0
2019,10,15,도로변8(경복궁역),0.01728888888888889,9.0,8.0
2019,10,15,도로변6(종로3가역),0.01728888888888889,12.0,11.0
2019,10,15,도로변5(명동역),0.01728888888888889,10.0,9.0
2019,10,15,공항대로,0.009,33.0,11.0
2019,10,15,관악구,0.011,18.011764705882353,8.870588235294118
2019,10,15,공원1(종묘),0.01728888888888889,8.0,8.0
2019,10,15,공원2(경희궁),0.01728888888888889,9.0,8.0
2019,10,15,공사장2(신문로),0.01728888888888889,54.0,15.0
2019,10,15,공사장7,0.01728888888888889,22.0,9.0
2019,10,15,성동구,0.025,17.0,8.0
2019,10,15,성북구,0.02,26.0,7.0
2019,10,15,세곡,0.015,24.0,10.0
2019,10,15,송파구,0.015,21.0,8.0
2019,10,15,관악산,0.016,17.0,9.0
2019,10,15,광진구,0.021,17.0,9.0
2019,10,15,구로구,0.027,19.0,4.0
2019,10,15,궁동,0.011,22.0,9.0
2019,10,15,금천구,0.021,21.0,9.0
2019,10,15,도로변1(광화문역),0.01728888888888889,7.0,7.0
2019,10,15,도로변10(종로5가-2),0.01728888888888889,6.0,3.0
2019,10,15,도로변2(종로5가),0.01728888888888889,10.0,9.0
2019,10,15,공사장5(효제동),0.01728888888888889,30.0,14.0
2019,10,15,공사장4(저동2지구),0.01728888888888889,33.0,14.0
2019,10,15,도로변3(종각역),0.01728888888888889,10.0,9.0
2019,10,15,도로변4(을지로입구역),0.01728888888888889,9.0,9.0
2019,10,15,공사장6(세운재정비촉진지구),0.01728888888888889,45.0,13.0
2019,10,15,강북구,0.021,19.0,9.0
2019,10,16,궁동,0.013,30.0,15.0
2019,10,16,금천구,0.02,26.0,15.0
2019,10,16,남산,0.022,27.0,14.0
2019,10,16,신촌로,0.01,32.0,19.0
2019,10,16,양천구,0.02,37.0,17.0
2019,10,16,영등포구,0.011,25.0,17.0
2019,10,16,영등포로,0.014,33.0,18.0
2019,10,16,도로변3(종각역),0.016978260869565217,27.0,23.0
2019,10,16,도로변4(을지로입구역),0.016978260869565217,24.0,21.0
2019,10,16,도로변5(명동역),0.016978260869565217,25.0,21.0
2019,10,16,도로변6(종로3가역),0.016978260869565217,27.0,23.0
2019,10,16,도로변7(충무로역),0.016978260869565217,26.0,23.0
2019,10,16,강남구청2(랩코),0.016978260869565217,22.0,19.0
2019,10,16,강남구청3(센트리),0.016978260869565217,30.0,20.0
2019,10,16,도봉구,0.023,23.0,13.0
2019,10,16,구로구,0.026,24.0,8.0
2019,10,16,노원구,0.016,25.0,17.0
2019,10,16,도로변2(종로5가),0.016978260869565217,23.0,20.0
2019,10,16,도로변10(종로5가-2),0.016978260869565217,22.0,13.0
2019,10,16,도로변1(광화문역),0.016978260869565217,20.0,19.0
2019,10,16,강동구,0.016,32.0,15.0
2019,10,16,강남대로,0.009,26.0,15.0
2019,10,16,강남구,0.023,26.0,12.0
2019,10,16,강남구청1(SGA),0.016978260869565217,24.0,21.0
2019,10,16,공사장2(신문로),0.016978260869565217,50.0,23.0
2019,10,16,공사장4(저동2지구),0.016978260869565217,37.0,23.0
2019,10,16,공사장5(효제동),0.016978260869565217,39.0,24.0
2019,10,16,공사장1(삼성병원),0.016978260869565217,31.0,17.0
2019,10,16,시장3(중부시장),0.016978260869565217,22.0,20.0
2019,10,16,종로구,0.016,24.0,15.0
2019,10,16,종로,0.017,20.0,8.0
2019,10,16,정릉로,0.005,25.0,17.0
2019,10,16,중구,0.02,22.0,14.0
2019,10,16,중랑구,0.016978260869565217,27.627906976744185,17.3953488372093
2019,10,16,파출소2(명동),0.016978260869565217,25.0,22.0
2019,10,16,학교1(덕수초),0.016978260869565217,22.0,19.0
2019,10,16,올림픽공원,0.015,25.0,13.0
2019,10,16,용산구,0.015,18.0,13.0
2019,10,16,은평구,0.025,24.0,14.0
2019,10,16,을지로(금속),0.016978260869565217,29.0,25.0
2019,10,16,시장4(방산시장),0.016978260869565217,23.0,20.0
2019,10,16,시장5(동대문쇼핑센터),0.016978260869565217,27.0,23.0
2019,10,16,시흥대로,0.021,28.0,16.0
2019,10,16,화랑로,0.012,32.0,15.0
2019,10,16,마포아트센터,0.022,30.0,14.0
2019,10,16,마포구,0.016978260869565217,27.627906976744185,17.3953488372093
2019,10,16,강서구,0.02,36.0,16.0
2019,10,16,강북구,0.022,31.0,16.0
2019,10,16,성동구,0.017,27.0,14.0
2019,10,16,성북구,0.019,37.0,13.0
2019,10,16,세곡,0.01,26.0,13.0
2019,10,16,관악구,0.011,27.627906976744185,17.3953488372093
2019,10,16,서초구,0.024,23.0,11.0
2019,10,16,서울숲,0.015,29.0,13.0
2019,10,16,파출소1(태평로),0.016978260869565217,28.0,23.0
2019,10,16,청계천로,0.014,26.0,16.0
2019,10,16,동작구,0.016,30.0,16.0
2019,10,16,동작대로,0.011,26.0,10.0
2019,10,16,천호대로,0.013,32.0,14.0
2019,10,16,청계천(청계천로),0.016978260869565217,25.0,22.0
2019,10,16,동대문구,0.016978260869565217,27.627906976744185,17.3953488372093
2019,10,16,도로변9(동대문역사공원역),0.016978260869565217,27.0,23.0
2019,10,16,도로변8(경복궁역),0.016978260869565217,25.0,21.0
2019,10,16,을지인쇄골목1(인쇄골목),0.016978260869565217,60.0,26.0
2019,10,16,공원1(종묘),0.016978260869565217,23.0,20.0
2019,10,16,공원2(경희궁),0.016978260869565217,23.0,20.0
2019,10,16,공항대로,0.011,36.0,16.0
2019,10,16,광진구,0.02,29.0,17.0
2019,10,16,공사장7,0.016978260869565217,33.0,20.0
2019,10,16,공사장6(세운재정비촉진지구),0.016978260869565217,43.0,23.0
2019,10,16,서대문구,0.022,25.0,11.0
2019,10,16,북한산,0.032,22.0,10.0
2019,10,16,강변북로,0.009,27.0,13.0
2019,10,16,도산대로,0.015,37.0,17.0
2019,10,16,시장2(남대문시장),0.016978260869565217,25.0,22.0
2019,10,16,관악산,0.019,31.0,16.0
2019,10,16,학교7(창덕여중),0.016978260869565217,23.0,20.0
2019,10,16,시장1(통인시장),0.016978260869565217,23.0,20.0
2019,10,16,학교6(충무초),0.016978260869565217,22.0,19.0
2019,10,16,학교5(효제초),0.016978260869565217,21.0,19.0
2019,10,16,학교4(금화초),0.016978260869565217,24.0,21.0
2019,10,16,송파구,0.018,28.0,15.0
2019,10,16,홍릉로,0.016,31.0,17.0
2019,10,16,행주,0.022,33.0,15.0
2019,10,16,을지인쇄골목2(인쇄골목),0.016978260869565217,24.0,21.0
2019,10,16,자연사박물관,0.016978260869565217,27.0,14.0
2019,10,16,한강대로,0.014,24.0,14.0
2019,10,16,학교8(덕성여중),0.016978260869565217,21.0,18.0
2019,10,16,학교2(재동초),0.016978260869565217,21.0,19.0
2019,10,16,학교3(운현초),0.016978260869565217,23.0,19.0
2019,10,17,성동구,0.023,25.0,14.0
2019,10,17,서초구,0.021,26.0,14.0
2019,10,17,학교6(충무초),0.016478260869565216,21.0,19.0
2019,10,17,송파구,0.019,31.0,17.0
2019,10,17,세곡,0.013,30.0,15.0
2019,10,17,성북구,0.016,39.0,14.0
2019,10,17,은평구,0.024,24.0,14.0
2019,10,17,용산구,0.019,21.0,16.0
2019,10,17,도로변3(종각역),0.016478260869565216,26.0,23.0
2019,10,17,도로변2(종로5가),0.016478260869565216,24.0,21.0
2019,10,17,영등포구,0.02,26.0,17.0
2019,10,17,양천구,0.018,39.0,20.0
2019,10,17,신촌로,0.017,33.0,19.0
2019,10,17,시흥대로,0.009,32.0,17.0
2019,10,17,시장5(동대문쇼핑센터),0.016478260869565216,28.0,23.0
2019,10,17,한강대로,0.011,28.0,14.0
2019,10,17,학교8(덕성여중),0.016478260869565216,21.0,19.0
2019,10,17,학교7(창덕여중),0.016478260869565216,23.0,21.0
2019,10,17,서대문구,0.022,27.0,11.0
2019,10,17,서울숲,0.016,33.0,17.0
2019,10,17,학교1(덕수초),0.016478260869565216,22.0,20.0
2019,10,17,학교2(재동초),0.016478260869565216,21.0,19.0
2019,10,17,영등포로,0.013,37.0,21.0
2019,10,17,올림픽공원,0.014,31.0,17.0
2019,10,17,화랑로,0.009,38.0,17.0
2019,10,17,홍릉로,0.014,34.0,19.0
2019,10,17,을지인쇄골목2(인쇄골목),0.016478260869565216,24.0,21.0
2019,10,17,을지인쇄골목1(인쇄골목),0.016478260869565216,59.0,25.0
2019,10,17,을지로(금속),0.016478260869565216,33.0,28.0
2019,10,17,중구,0.016,28.0,17.0
2019,10,17,중랑구,0.016478260869565216,29.976744186046513,18.88235294117647
2019,10,17,천호대로,0.011,34.0,17.0
2019,10,17,청계천(청계천로),0.016478260869565216,30.0,26.0
2019,10,17,청계천로,0.013,31.0,20.0
2019,10,17,행주,0.013,43.0,19.0
2019,10,17,학교3(운현초),0.016478260869565216,21.0,18.0
2019,10,17,학교4(금화초),0.016478260869565216,23.0,20.0
2019,10,17,학교5(효제초),0.016478260869565216,21.0,19.0
2019,10,17,관악산,0.02,31.0,16.0
2019,10,17,공사장4(저동2지구),0.016478260869565216,40.0,24.0
2019,10,17,공원1(종묘),0.016478260869565216,23.0,20.0
2019,10,17,공사장7,0.016478260869565216,37.0,22.0
2019,10,17,구로구,0.028,24.0,9.0
2019,10,17,광진구,0.02,31.0,18.0
2019,10,17,궁동,0.011,29.0,17.0
2019,10,17,강남구청2(랩코),0.016478260869565216,24.0,20.0
2019,10,17,도로변9(동대문역사공원역),0.016478260869565216,27.0,23.0
2019,10,17,도봉구,0.021,24.0,13.0
2019,10,17,도산대로,0.016,37.0,20.0
2019,10,17,동대문구,0.016478260869565216,29.976744186046513,18.88235294117647
2019,10,17,강북구,0.021,37.0,20.0
2019,10,17,강서구,0.019,35.0,17.0
2019,10,17,공사장1(삼성병원),0.016478260869565216,38.0,18.0
2019,10,17,공사장2(신문로),0.016478260869565216,91.0,30.0
2019,10,17,강남구,0.021,32.0,15.0
2019,10,17,강남구청1(SGA),0.016478260869565216,24.0,21.0
2019,10,17,도로변5(명동역),0.016478260869565216,26.0,22.0
2019,10,17,공원2(경희궁),0.016478260869565216,22.0,20.0
2019,10,17,시장2(남대문시장),0.016478260869565216,25.0,22.0
2019,10,17,공항대로,0.01,38.0,19.0
2019,10,17,관악구,0.013,29.976744186046513,18.88235294117647
2019,10,17,시장1(통인시장),0.016478260869565216,22.0,19.0
2019,10,17,금천구,0.022,27.0,16.0
2019,10,17,시장4(방산시장),0.016478260869565216,24.0,21.0
2019,10,17,시장3(중부시장),0.016478260869565216,23.0,21.0
2019,10,17,남산,0.024,35.0,19.0
2019,10,17,도로변10(종로5가-2),0.016478260869565216,27.0,16.0
2019,10,17,도로변1(광화문역),0.016478260869565216,20.0,18.0
2019,10,17,노원구,0.013,30.0,20.0
2019,10,17,도로변4(을지로입구역),0.016478260869565216,25.0,22.0
2019,10,17,동작구,0.014,37.0,20.0
2019,10,17,종로구,0.013,28.0,18.0
2019,10,17,종로,0.013,24.0,18.88235294117647
2019,10,17,공사장5(효제동),0.016478260869565216,40.0,23.0
2019,10,17,북한산,0.028,22.0,11.0
2019,10,17,마포아트센터,0.025,31.0,15.0
2019,10,17,마포구,0.016478260869565216,29.976744186046513,18.88235294117647
2019,10,17,동작대로,0.011,29.0,13.0
2019,10,17,자연사박물관,0.016478260869565216,29.0,16.0
2019,10,17,도로변8(경복궁역),0.016478260869565216,23.0,20.0
2019,10,17,도로변7(충무로역),0.016478260869565216,28.0,24.0
2019,10,17,정릉로,0.006,26.0,17.0
2019,10,17,도로변6(종로3가역),0.016478260869565216,26.0,23.0
2019,10,17,공사장6(세운재정비촉진지구),0.016478260869565216,42.0,22.0
2019,10,17,강남대로,0.009,29.0,17.0
2019,10,17,강남구청3(센트리),0.016478260869565216,33.0,21.0
2019,10,17,강변북로,0.014,26.0,14.0
2019,10,17,강동구,0.015,37.0,20.0
2019,10,17,파출소1(태평로),0.016478260869565216,29.0,24.0
2019,10,17,파출소2(명동),0.016478260869565216,24.0,21.0
2019,10,18,강남구청1(SGA),0.01634782608695652,16.0,14.0
2019,10,18,강남구,0.019,19.0,9.0
2019,10,18,동작대로,0.011,18.0,6.0
2019,10,18,강서구,0.016,20.0,10.0
2019,10,18,강북구,0.017,19.0,10.0
2019,10,18,도산대로,0.009,23.0,11.0
2019,10,18,도봉구,0.018,13.0,8.0
2019,10,18,도로변9(동대문역사공원역),0.01634782608695652,16.0,14.0
2019,10,18,도로변8(경복궁역),0.01634782608695652,11.0,11.0
2019,10,18,도로변7(충무로역),0.01634782608695652,20.0,18.0
2019,10,18,을지로(금속),0.01634782608695652,19.0,17.0
2019,10,18,은평구,0.024,14.0,9.0
2019,10,18,용산구,0.019,10.0,8.0
2019,10,18,올림픽공원,0.014,19.0,9.0
2019,10,18,도로변4(을지로입구역),0.01634782608695652,14.0,13.0
2019,10,18,도로변3(종각역),0.01634782608695652,15.0,14.0
2019,10,18,도로변2(종로5가),0.01634782608695652,15.0,13.0
2019,10,18,신촌로,0.017,20.0,11.0
2019,10,18,도로변1(광화문역),0.01634782608695652,11.0,11.0
2019,10,18,노원구,0.016,18.0,13.0
2019,10,18,남산,0.023,21.0,10.0
2019,10,18,구로구,0.024,14.0,3.0
2019,10,18,광진구,0.022,16.0,11.0
2019,10,18,관악산,0.025,15.0,8.0
2019,10,18,관악구,0.01,18.28735632183908,11.13953488372093
2019,10,18,공항대로,0.008,28.0,12.0
2019,10,18,성북구,0.013,26.0,9.0
2019,10,18,성동구,0.02,15.0,9.0
2019,10,18,서초구,0.022,14.0,7.0
2019,10,18,서울숲,0.017,22.0,10.0
2019,10,18,강변북로,0.018,15.0,6.0
2019,10,18,강동구,0.016,23.0,11.0
2019,10,18,강남대로,0.005,16.0,12.0
2019,10,18,마포구,0.01634782608695652,18.28735632183908,11.13953488372093
2019,10,18,시흥대로,0.006,22.0,11.0
2019,10,18,금천구,0.024,15.0,9.0
2019,10,18,궁동,0.013,17.0,9.0
2019,10,18,시장3(중부시장),0.01634782608695652,14.0,13.0
2019,10,18,시장2(남대문시장),0.01634782608695652,14.0,13.0
2019,10,18,시장1(통인시장),0.01634782608695652,11.0,10.0
2019,10,18,송파구,0.017,18.0,9.0
2019,10,18,세곡,0.012,20.0,10.0
2019,10,18,학교3(운현초),0.01634782608695652,12.0,10.0
2019,10,18,학교2(재동초),0.01634782608695652,12.0,11.0
2019,10,18,학교1(덕수초),0.01634782608695652,12.0,12.0
2019,10,18,파출소2(명동),0.01634782608695652,16.0,15.0
2019,10,18,서대문구,0.029,13.0,3.0
2019,10,18,북한산,0.027,9.0,4.0
2019,10,18,마포아트센터,0.023,19.0,9.0
2019,10,18,천호대로,0.011,23.0,11.0
2019,10,18,도로변10(종로5가-2),0.01634782608695652,11.0,5.0
2019,10,18,중랑구,0.01634782608695652,18.28735632183908,11.13953488372093
2019,10,18,동작구,0.015,31.0,10.0
2019,10,18,동대문구,0.01634782608695652,18.28735632183908,11.13953488372093
2019,10,18,종로,0.009,16.0,11.13953488372093
2019,10,18,정릉로,0.004,16.0,11.0
2019,10,18,자연사박물관,0.01634782608695652,15.0,9.0
2019,10,18,을지인쇄골목2(인쇄골목),0.01634782608695652,14.0,13.0
2019,10,18,을지인쇄골목1(인쇄골목),0.01634782608695652,30.0,13.0
2019,10,18,영등포로,0.012,23.0,13.0
2019,10,18,영등포구,0.02,14.0,10.0
2019,10,18,양천구,0.031,22.0,11.0
2019,10,18,화랑로,0.008,31.0,12.0
2019,10,18,강남구청3(센트리),0.01634782608695652,16.0,9.0
2019,10,18,강남구청2(랩코),0.01634782608695652,11.0,10.0
2019,10,18,도로변6(종로3가역),0.01634782608695652,15.0,14.0
2019,10,18,도로변5(명동역),0.01634782608695652,15.0,14.0
2019,10,18,홍릉로,0.013,26.0,14.0
2019,10,18,시장5(동대문쇼핑센터),0.01634782608695652,18.0,15.0
2019,10,18,시장4(방산시장),0.01634782608695652,15.0,14.0
2019,10,18,학교8(덕성여중),0.01634782608695652,11.0,10.0
2019,10,18,학교7(창덕여중),0.01634782608695652,13.0,12.0
2019,10,18,학교6(충무초),0.01634782608695652,12.0,12.0
2019,10,18,학교5(효제초),0.01634782608695652,13.0,12.0
2019,10,18,학교4(금화초),0.01634782608695652,12.0,11.0
2019,10,18,파출소1(태평로),0.01634782608695652,18.0,16.0
2019,10,18,청계천로,0.012,20.0,13.0
2019,10,18,청계천(청계천로),0.01634782608695652,22.0,20.0
2019,10,18,중구,0.014,18.0,10.0
2019,10,18,종로구,0.013,17.0,11.0
2019,10,18,공원2(경희궁),0.01634782608695652,12.0,11.0
2019,10,18,공원1(종묘),0.01634782608695652,13.0,13.0
2019,10,18,공사장7,0.01634782608695652,20.0,10.0
2019,10,18,공사장6(세운재정비촉진지구),0.01634782608695652,35.0,16.0
2019,10,18,공사장5(효제동),0.01634782608695652,24.0,13.0
2019,10,18,공사장4(저동2지구),0.01634782608695652,22.0,13.0
2019,10,18,공사장3(효제동),0.01634782608695652,34.0,15.0
2019,10,18,공사장2(신문로),0.01634782608695652,71.0,20.0
2019,10,18,공사장1(삼성병원),0.01634782608695652,25.0,9.0
2019,10,18,행주,0.014,22.0,10.0
2019,10,18,한강대로,0.022,16.0,8.0
2019,10,19,학교4(금화초),0.02265909090909091,13.0,12.0
2019,10,19,학교5(효제초),0.02265909090909091,13.0,12.0
2019,10,19,도로변5(명동역),0.02265909090909091,17.0,15.0
2019,10,19,도로변4(을지로입구역),0.02265909090909091,11.0,11.0
2019,10,19,공사장2(신문로),0.02265909090909091,40.0,15.0
2019,10,19,강북구,0.025,22.0,10.0
2019,10,19,강서구,0.025,26.0,12.0
2019,10,19,공사장1(삼성병원),0.02265909090909091,22.0,9.0
2019,10,19,강동구,0.023,22.0,10.0
2019,10,19,강남구청3(센트리),0.02265909090909091,20.0,12.0
2019,10,19,강남구청2(랩코),0.02265909090909091,13.0,11.0
2019,10,19,강변북로,0.016,21.0,8.0
2019,10,19,강남구청1(SGA),0.02265909090909091,17.0,15.0
2019,10,19,정릉로,0.005,18.0,13.0
2019,10,19,종로,0.021,16.0,12.012048192771084
2019,10,19,종로구,0.02,20.0,11.0
2019,10,19,서초구,0.03,17.0,8.0
2019,10,19,서울숲,0.023,27.0,10.0
2019,10,19,성북구,0.023,30.0,9.0
2019,10,19,도로변3(종각역),0.02265909090909091,17.0,15.0
2019,10,19,마포아트센터,0.029,23.0,10.0
2019,10,19,도로변2(종로5가),0.02265909090909091,15.0,14.0
2019,10,19,도로변10(종로5가-2),0.02265909090909091,15.0,8.0
2019,10,19,북한산,0.031,13.0,5.0
2019,10,19,동대문구,0.02265909090909091,20.452380952380953,12.012048192771084
2019,10,19,도봉구,0.025,16.0,7.0
2019,10,19,도로변9(동대문역사공원역),0.02265909090909091,18.0,16.0
2019,10,19,도로변8(경복궁역),0.02265909090909091,16.0,14.0
2019,10,19,강남구,0.03,22.0,10.0
2019,10,19,성동구,0.026,19.0,10.0
2019,10,19,시장2(남대문시장),0.02265909090909091,16.0,14.0
2019,10,19,서대문구,0.031,20.0,6.0
2019,10,19,청계천(청계천로),0.02265909090909091,16.0,15.0
2019,10,19,천호대로,0.016,26.0,11.0
2019,10,19,중구,0.027,18.0,10.0
2019,10,19,중랑구,0.02265909090909091,20.452380952380953,12.012048192771084
